Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
9e-08,10346.8,27,0.098175,0.0078125,0,
0.00121604,10346.8,27,0.098175,0.0078125,0,
0.0220806,10347.4,27,32.5696,0.738281,0,
0.0232169,10347.4,27,32.5696,0.738281,0,
0.0440105,10348.8,27,62.3657,0.15625,0,
0.0451896,10348.8,27,62.3657,0.15625,0,
0.0658966,10350.3,27,68.7716,0.0390625,0,
0.0671753,10350.3,27,68.7716,0.0390625,0,
0.0878865,10351.7,27,66.3663,0.0898438,0,
0.0891538,10351.7,27,66.3663,0.0898438,0,
0.109916,10353.1,27,62.562,0.105469,0,
0.111221,10353.2,27,63.1265,0.109375,0,
0.113171,10353.2,27,63.1265,0.109375,0,
0.133885,10354.6,27,62.2184,0.140625,0,
0.135152,10354.6,27,62.2184,0.140625,0,
0.155916,10356,27,62.7584,0.15625,0,
0.157213,10356,27,62.7584,0.15625,0,
0.178002,10357.3,27,61.4576,0.171875,0,
0.179197,10357.3,27,61.4576,0.171875,0,
0.199933,10358.7,27,62.0466,0.152344,0,
0.201172,10358.7,27,62.0466,0.152344,0,
0.221914,10360,27,62.0957,0.140625,0,
0.223158,10360,27,62.0957,0.140625,0,
0.243894,10361.4,27,62.6847,0.148438,0,
0.245142,10361.4,27,62.6847,0.148438,0,
0.26601,10362.8,27,62.9793,0.132812,0,
0.267201,10362.8,27,62.9793,0.132812,0,
0.28794,10364.2,27,63.5438,0.117188,0,
0.289167,10364.2,27,63.5438,0.117188,0,
0.309891,10365.6,27,64.7955,0.09375,0,
0.311161,10365.6,27,64.7955,0.09375,0,
0.331897,10367.1,27,65.5564,0.0703125,0,
0.333151,10367.1,27,65.5564,0.0703125,0,
0.355238,10367.1,27,65.5564,0.0703125,0,
0.376045,10370,27,67.9371,0.0234375,0,
0.377184,10370,27,67.9371,0.0234375,0,
0.397934,10371.5,27,69.1643,0.00390625,0,
0.399168,10371.5,27,69.1643,0.00390625,0,
0.419883,10373.1,27,69.3115,0.0078125,0,
0.42115,10373.1,27,69.3115,0.0078125,0,
0.443221,10373.1,27,69.3115,0.0078125,0,
0.464013,10376.2,27,70.416,-0.0078125,0,
0.465184,10376.2,27,70.416,-0.0078125,0,
0.485905,10377.7,27,71.1278,-0.0273438,0,
0.487165,10377.7,27,71.1278,-0.0273438,0,
0.507902,10379.3,27,71.1032,-0.0195312,0,
0.509142,10379.3,27,71.1032,-0.0195312,0,
0.529977,10380.9,27,71.3487,-0.0351562,0,
0.531132,10380.9,27,71.3487,-0.0351562,0,
0.552007,10382.4,27,69.7288,0.0078125,0,
0.553123,10382.4,27,69.7288,0.0078125,0,
0.573906,10383.9,27,69.1643,-0.00390625,0,
0.575172,10383.9,27,69.1643,-0.00390625,0,
0.595877,10385.4,27,67.5689,0.0390625,0,
0.597152,10385.4,27,67.5689,0.0390625,0,
0.617884,10386.9,27,67.2008,0.0546875,0,
0.619154,10386.9,27,67.2008,0.0546875,0,
0.641224,10386.9,27,67.2008,0.0546875,0,
0.661917,10389.8,27,65.5809,0.0742188,0,
0.663175,10389.8,27,65.5809,0.0742188,0,
0.68392,10391.2,27,64.4519,0.132812,0,
0.685152,10391.2,27,64.4519,0.132812,0,
0.705904,10392.6,27,63.8383,0.109375,0,
0.707149,10392.6,27,63.8383,0.109375,0,
0.728013,10394,27,63.4701,0.136719,0,
0.729111,10394,27,63.4701,0.136719,0,
0.749908,10395.3,27,62.3902,0.140625,0,
0.751163,10395.3,27,62.3902,0.140625,0,
0.771882,10396.7,27,61.7521,0.140625,0,
0.773155,10396.7,27,61.7521,0.140625,0,
0.793884,10398.1,27,61.9975,0.164062,0,
0.795148,10398.1,27,61.9975,0.164062,0,
0.81601,10399.4,27,62.562,0.140625,0,
0.817116,10399.4,27,62.562,0.140625,0,
0.837914,10400.8,27,62.8075,0.152344,0,
0.839108,10400.8,27,62.8075,0.152344,0,
0.859913,10402.2,27,62.6357,0.140625,0,
0.861157,10402.2,27,62.6357,0.140625,0,
0.881874,10403.6,27,63.8383,0.121094,0,
0.883148,10403.6,27,63.8383,0.121094,0,
0.905165,10403.6,27,63.8383,0.121094,0,
0.92601,10406.4,27,66.1209,0.0820312,0,
0.927104,10406.4,27,66.1209,0.0820312,0,
