Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
8e-08,11859,27,0.147262,0,0,
0.00188066,11859,27,1.03084,1.35156,0,
0.00384738,11859,27,1.03084,1.35156,0,
0.0246937,11859.9,27,42.1907,0.742188,0,
0.0258066,11859.9,27,42.1907,0.742188,0,
0.0465436,11861.4,27,69.6306,0.183594,0,
0.0477776,11861.4,27,69.6306,0.183594,0,
0.0685188,11863,27,73.9012,0.0390625,0,
0.0697682,11863,27,73.9012,0.0390625,0,
0.0905015,11864.6,27,70.956,0.09375,0,
0.0918295,11864.6,27,70.956,0.09375,0,
0.112633,11866.1,27,68.428,0.125,0,
0.113807,11866.1,27,68.428,0.125,0,
0.134602,11867.6,27,68.8943,0.132812,0,
0.135803,11867.6,27,68.8943,0.132812,0,
0.156581,11869.1,27,68.9925,0.140625,0,
0.157784,11869.1,27,68.9925,0.140625,0,
0.178709,11870.6,27,67.9616,0.148438,0,
0.179779,11870.6,27,67.9616,0.148438,0,
0.200687,11872.1,27,68.2071,0.148438,0,
0.201818,11872.1,27,68.2071,0.148438,0,
0.222584,11873.6,27,68.6734,0.136719,0,
0.223793,11873.6,27,68.6734,0.136719,0,
0.244529,11875.1,27,69.3361,0.136719,0,
0.24577,11875.1,27,69.3361,0.136719,0,
0.266564,11876.7,27,70.0479,0.109375,0,
0.267802,11876.7,27,70.0479,0.109375,0,
0.288694,11878.2,27,70.9805,0.0820312,0,
0.289818,11878.2,27,70.9805,0.0820312,0,
0.310884,11879.8,27,72.2568,0.0703125,0,
0.311813,11879.8,27,72.2568,0.0703125,0,
0.332551,11881.4,27,72.5268,0.0546875,0,
0.333773,11881.4,27,72.5268,0.0546875,0,
0.354685,11883.1,27,74.8093,0.0195312,0,
0.355756,11883.1,27,74.8093,0.0195312,0,
0.376648,11884.7,27,75.6193,0.0117188,0,
0.377812,11884.7,27,75.6193,0.0117188,0,
0.398563,11886.4,27,76.5029,-0.00390625,0,
0.399801,11886.4,27,76.5029,-0.00390625,0,
0.420525,11888.1,27,77.0919,-0.0117188,0,
0.421769,11888.1,27,77.0919,-0.0117188,0,
0.442708,11889.8,27,77.3619,-0.0273438,0,
