Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
9e-08,6765.57,27,0.147262,0,0,
0.00115657,6765.57,27,0.122719,1.05469,0,
0.00313013,6765.57,27,0.122719,1.05469,0,
0.0239792,6766.28,27,34.7049,0.660156,0,
0.0251199,6766.28,27,34.7049,0.660156,0,
0.0458832,6767.54,27,58.5368,0.136719,0,
0.0471264,6767.54,27,58.5368,0.136719,0,
0.0678601,6768.89,27,62.7829,0.0351562,0,
0.0691107,6768.89,27,62.7829,0.0351562,0,
0.0898863,6770.2,27,60.0095,0.0742188,0,
0.0911035,6770.2,27,60.0095,0.0742188,0,
0.112121,6771.46,27,57.4815,0.109375,0,
0.113163,6771.46,27,57.4815,0.109375,0,
0.133998,6772.69,27,56.8679,0.125,0,
0.135156,6772.69,27,56.8679,0.125,0,
0.155986,6773.92,27,56.2788,0.136719,0,
0.157135,6773.92,27,56.2788,0.136719,0,
0.17789,6775.15,27,55.6161,0.136719,0,
0.179127,6775.15,27,55.6161,0.136719,0,
0.199894,6776.35,27,55.1989,0.164062,0,
0.20111,6776.35,27,55.1989,0.164062,0,
0.221844,6777.58,27,55.6652,0.140625,0,
0.223066,6777.58,27,55.6652,0.140625,0,
0.244095,6778.82,27,55.9843,0.136719,0,
0.245096,6778.89,27,56.1561,0.148438,0,
0.247092,6778.89,27,56.1561,0.148438,0,
0.26786,6780.17,27,57.0642,0.121094,0,
0.269094,6780.17,27,57.0642,0.121094,0,
0.290111,6781.43,27,56.8188,0.101562,0,
0.291099,6781.43,27,56.8188,0.101562,0,
0.311855,6782.68,27,57.5551,0.121094,0,
0.313095,6782.68,27,57.5551,0.121094,0,
0.334008,6783.97,27,58.2423,0.0820312,0,
0.335089,6783.97,27,58.2423,0.0820312,0,
0.355997,6785.26,27,59.1259,0.0664062,0,
0.357139,6785.26,27,59.1259,0.0664062,0,
0.378045,6786.6,27,59.9604,0.0507812,0,
0.379131,6786.6,27,59.9604,0.0507812,0,
0.399888,6787.94,27,61.433,0.0507812,0,
0.401112,6787.94,27,61.433,0.0507812,0,
0.421891,6789.32,27,63.102,0.00390625,0,
0.423104,6789.32,27,63.102,0.00390625,0,
0.443879,6790.69,27,63.0284,-0.0078125,0,
0.445093,6790.69,27,63.0284,-0.0078125,0,
0.46597,6792.1,27,63.7647,0,0,
0.467096,6792.1,27,63.7647,0,0,
0.487991,6793.51,27,64.4519,-0.0195312,0,
0.489078,6793.51,27,64.4519,-0.0195312,0,
0.509959,6794.92,27,64.4273,-0.0234375,0,
0.511133,6794.92,27,64.4273,-0.0234375,0,
0.531888,6796.35,27,64.7464,-0.0351562,0,
0.533121,6796.35,27,64.7464,-0.0351562,0,
0.553884,6797.77,27,64.7464,-0.0234375,0,
0.55511,6797.77,27,64.7464,-0.0234375,0,
0.575871,6799.19,27,65.3846,-0.0273438,0,
0.577096,6799.19,27,65.3846,-0.0273438,0,
0.597882,6800.61,27,63.7156,-0.0117188,0,
0.599095,6800.61,27,63.7156,-0.0117188,0,
0.619976,6802,27,63.961,-0.0078125,0,
0.621053,6802,27,63.961,-0.0078125,0,
0.641945,6803.38,27,63.1265,0.0234375,0,
0.643016,6803.38,27,63.1265,0.0234375,0,
0.663822,6804.7,27,60.9667,0.0351562,0,
0.665069,6804.7,27,60.9667,0.0351562,0,
0.685804,6806.03,27,60.2549,0.0742188,0,
0.687056,6806.03,27,60.2549,0.0742188,0,
0.707805,6807.33,27,59.1013,0.0898438,0,
0.709042,6807.33,27,59.1013,0.0898438,0,
0.729801,6808.62,27,58.635,0.09375,0,
0.731037,6808.62,27,58.635,0.09375,0,
0.75193,6809.9,27,57.3587,0.105469,0,
0.753036,6809.9,27,57.3587,0.105469,0,
0.773919,6811.16,27,57.1869,0.125,0,
0.775004,6811.16,27,57.1869,0.125,0,
0.795667,6812.41,27,57.4324,0.125,0,
0.797002,6812.41,27,57.4324,0.125,0,
