Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
9e-08,12376.3,28,0.122719,0,0,
0.00111443,12376.3,28,0.220894,1.37891,0,
0.00308995,12376.3,28,0.220894,1.37891,0,
0.0251972,12377.3,27,47.6885,0.730469,0,
0.027101,12377.3,27,47.6885,0.730469,0,
0.0478973,12379,27,75.3493,0.132812,0,
0.0490834,12379,27,75.3493,0.132812,0,
0.0698978,12380.8,27,81.1416,0.0273438,0,
0.0710615,12380.9,27,80.6262,0.0234375,0,
0.0731009,12380.9,27,80.6262,0.0234375,0,
0.0938942,12382.7,27,77.2637,0.0703125,0,
0.0950824,12382.7,27,77.2637,0.0703125,0,
0.115799,12384.3,27,75.1039,0.136719,0,
0.117063,12384.3,27,75.1039,0.136719,0,
0.137783,12386,27,74.3185,0.136719,0,
0.139053,12386,27,74.3185,0.136719,0,
0.15976,12387.6,27,74.4657,0.167969,0,
0.161105,12387.6,27,74.4657,0.167969,0,
0.18189,12389.2,27,75.0793,0.15625,0,
0.183085,12389.2,27,75.0793,0.15625,0,
0.20391,12390.9,27,75.742,0.140625,0,
0.20507,12390.9,27,75.742,0.140625,0,
0.225796,12392.5,27,75.3248,0.167969,0,
0.227047,12392.5,27,75.3248,0.167969,0,
0.247759,12394.2,27,76.4783,0.105469,0,
0.249044,12394.2,27,76.4783,0.105469,0,
0.26976,12395.9,27,77.5092,0.109375,0,
0.271092,12395.9,27,77.5092,0.109375,0,
0.291892,12397.6,27,78.54,0.0546875,0,
0.293071,12397.6,27,78.54,0.0546875,0,
0.313828,12399.4,27,79.8163,0.0546875,0,
0.315047,12399.4,27,79.8163,0.0546875,0,
0.335762,12401.2,27,82.0743,0.00390625,0,
0.337036,12401.2,27,82.0743,0.00390625,0,
0.357777,12403,27,82.3934,0.0078125,0,
0.359096,12403,27,82.3934,0.0078125,0,
0.379892,12404.8,27,83.5224,-0.0117188,0,
0.381069,12404.8,27,83.5224,-0.0117188,0,
0.401814,12406.7,27,83.4733,-0.0351562,0,
0.403057,12406.7,27,83.4733,-0.0351562,0,
0.423781,12408.5,27,83.4488,-0.0078125,0,
0.425034,12408.5,27,83.4488,-0.0078125,0,
0.445766,12410.3,27,83.596,-0.0351562,0,
0.447096,12410.3,27,83.596,-0.0351562,0,
0.467891,12412.2,27,82.7124,0.00390625,0,
0.469076,12412.2,27,82.7124,0.00390625,0,
0.489798,12414,27,81.8534,-0.00390625,0,
0.491062,12414,27,81.8534,-0.00390625,0,
0.511799,12415.7,27,80.1844,0.0546875,0,
0.513036,12415.7,27,80.1844,0.0546875,0,
0.533764,12417.5,27,79.399,0.0546875,0,
0.535028,12417.5,27,79.399,0.0546875,0,
0.555896,12419.2,27,77.8282,0.0820312,0,
0.557078,12419.2,27,77.8282,0.0820312,0,
0.577795,12420.9,27,76.9201,0.121094,0,
0.579049,12420.9,27,76.9201,0.121094,0,
0.599824,12422.5,27,76.012,0.101562,0,
0.601039,12422.5,27,76.012,0.101562,0,
0.621753,12424.2,27,75.1284,0.148438,0,
0.623028,12424.2,27,75.1284,0.148438,0,
0.672653,12424.2,27,75.1284,0.148438,0,
0.693654,12429.5,27,75.3493,0.140625,0,
0.695068,12429.5,27,75.3493,0.140625,0,
0.715789,12431.2,27,75.4966,0.132812,0,
0.717046,12431.2,27,75.4966,0.132812,0,
0.737754,12432.9,27,75.4475,0.121094,0,
0.739028,12432.9,27,75.4475,0.121094,0,
0.759924,12434.6,27,76.7729,0.105469,0,
0.761015,12434.6,27,76.7729,0.105469,0,
0.781895,12436.3,27,78.6382,0.0742188,0,
0.78307,12436.3,27,78.6382,0.0742188,0,
0.803801,12438,27,79.939,0.0507812,0,
0.805042,12438,27,79.939,0.0507812,0,
0.825766,12439.8,27,79.0063,0.0742188,0,
0.827031,12439.8,27,79.0063,0.0742188,0,
0.847763,12441.6,27,82.0743,-0.00390625,0,
0.849021,12441.7,27,82.2952,-0.0078125,0,
0.851039,12441.7,27,82.2952,-0.0078125,0,
0.871758,12443.5,27,83.007,0.00390625,0,
0.873027,12443.5,27,83.007,0.00390625,0,
0.893779,12445.4,27,83.6451,-0.0351562,0,
0.895066,12445.4,27,83.6451,-0.0351562,0,
0.916046,12447.2,27,83.1297,-0.0234375,0,
0.917107,12447.2,27,83.1297,-0.0234375,0,
0.937859,12449.1,27,83.2524,-0.0195312,0,
0.939097,12449.1,27,83.2524,-0.0195312,0,
0.95985,12450.9,27,83.7924,-0.0234375,0,
0.961071,12450.9,27,83.7924,-0.0234375,0,
0.981851,12452.7,27,82.3934,0,0,
0.983067,12452.7,27,82.3934,0,0,
1.00396,12454.5,27,81.6571,0,0,
1.00504,12454.5,27,81.6571,0,0,
1.02586,12456.2,27,79.0554,0.0585938,0,
1.02709,12456.2,27,79.0554,0.0585938,0,
1.04786,12458,27,78.7364,0.0585938,0,
1.04907,12458,27,78.7364,0.0585938,0,
1.06984,12459.7,27,77.3864,0.105469,0,
1.07107,12459.7,27,77.3864,0.105469,0,
1.09352,12461.5,27,76.5765,0.109375,0,
1.09504,12461.5,27,76.5765,0.109375,0,
1.1158,12463.1,27,75.2511,0.132812,0,
1.11703,12463.1,27,75.2511,0.132812,0,
1.13784,12464.8,27,75.0793,0.152344,0,
1.13899,12464.8,27,75.0793,0.152344,0,
1.15978,12466.4,27,74.9075,0.15625,0,
1.16104,12466.4,27,74.9075,0.15625,0,
1.18176,12468.1,27,74.6375,0.15625,0,
1.18303,12468.1,27,74.6375,0.15625,0,
1.20378,12469.7,27,75.3493,0.132812,0,
1.20502,12469.7,27,75.3493,0.132812,0,
1.22584,12471.4,27,74.9321,0.167969,0,
1.22699,12471.4,27,74.9321,0.167969,0,
1.24779,12473,27,76.2574,0.121094,0,
1.24898,12473,27,76.2574,0.121094,0,
1.26979,12474.7,27,76.7238,0.125,0,
1.27103,12474.7,27,76.7238,0.125,0,
1.29176,12476.4,27,78.8591,0.0546875,0,
1.29393,12476.6,27,79.4481,0.0585938,0,
