Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
1.7e-07,14047.9,28,0.147262,0.0078125,0,
0.0015108,14047.9,28,0.147262,0.0078125,0,
0.0223129,14048.7,28,40.1045,0.878906,0,
0.0234632,14048.7,28,40.1045,0.878906,0,
0.0442802,14050.3,28,74.2939,0.191406,0,
0.0455129,14050.3,28,74.2939,0.191406,0,
0.0677908,14052.2,28,80.1599,0.0390625,0,
0.0694536,14052.2,28,80.1599,0.0390625,0,
0.0902819,14054,28,78.0491,0.0820312,0,
0.0914907,14054,28,78.0491,0.0820312,0,
0.113495,14054,28,78.0491,0.0820312,0,
0.134235,14057.3,28,74.9321,0.148438,0,
0.135413,14057.3,28,74.9321,0.148438,0,
0.156226,14058.9,28,74.8339,0.167969,0,
0.15747,14058.9,28,74.8339,0.167969,0,
0.179484,14058.9,28,74.8339,0.167969,0,
0.200235,14062.2,28,74.9812,0.148438,0,
0.201418,14062.2,28,74.9812,0.148438,0,
0.222208,14063.8,28,75.2511,0.125,0,
0.223459,14063.8,28,75.2511,0.125,0,
0.245495,14063.8,28,75.2511,0.125,0,
0.266266,14067.2,28,77.411,0.121094,0,
0.267423,14067.2,28,77.411,0.121094,0,
0.288241,14069,28,79.3254,0.0664062,0,
0.289469,14069,28,79.3254,0.0664062,0,
0.310217,14070.7,28,79.4236,0.0585938,0,
0.311461,14070.7,28,79.4236,0.0585938,0,
0.333463,14070.7,28,79.4236,0.0585938,0,
0.354221,14074.3,28,81.9025,0.0117188,0,
0.355397,14074.3,28,81.9025,0.0117188,0,
0.376229,14076.1,28,82.9824,-0.0273438,0,
0.377383,14076.1,28,82.9824,-0.0273438,0,
0.398113,14077.9,28,83.4242,-0.0507812,0,
0.39944,14077.9,28,83.4242,-0.0507812,0,
0.420233,14079.8,28,83.6206,-0.0273438,0,
0.421404,14079.8,28,83.6206,-0.0273438,0,
0.442209,14081.6,28,84.0378,-0.0507812,0,
0.443383,14081.6,28,84.0378,-0.0507812,0,
0.464091,14083.4,28,83.1542,-0.00390625,0,
0.465453,14083.4,28,83.1542,-0.00390625,0,
0.486237,14085.2,28,81.3134,0.0117188,0,
0.487407,14085.2,28,81.3134,0.0117188,0,
0.509464,14087.1,28,79.8408,0.0351562,0,
0.511416,14087.1,28,79.8408,0.0351562,0,
0.532231,14088.9,28,79.2027,0.0859375,0,
0.533394,14088.9,28,79.2027,0.0859375,0,
0.554123,14090.6,28,77.9264,0.0820312,0,
0.555372,14090.6,28,77.9264,0.0820312,0,
0.576081,14092.3,28,76.6992,0.121094,0,
0.577424,14092.3,28,76.6992,0.121094,0,
0.598093,14094,28,75.9384,0.121094,0,
0.599401,14094,28,75.9384,0.121094,0,
0.6215,14095.7,28,75.3493,0.15625,0,
0.623406,14095.7,28,75.3493,0.15625,0,
0.644208,14097.4,28,74.8339,0.15625,0,
0.645386,14097.4,28,74.8339,0.15625,0,
0.666108,14099,28,73.6312,0.183594,0,
0.667365,14099,28,73.6312,0.183594,0,
0.688132,14100.7,28,75.0548,0.164062,0,
0.689444,14100.7,28,75.0548,0.164062,0,
0.710216,14102.3,28,74.9812,0.164062,0,
0.711391,14102.3,28,74.9812,0.164062,0,
0.732262,14104,28,75.6193,0.117188,0,
0.733399,14104,28,75.6193,0.117188,0,
0.75415,14105.7,28,76.9447,0.121094,0,
0.755457,14105.7,28,76.9447,0.121094,0,
0.776305,14107.4,28,78.6382,0.0859375,0,
0.777431,14107.4,28,78.6382,0.0859375,0,
0.798263,14109.1,28,79.399,0.0585938,0,
0.799409,14109.1,28,79.399,0.0585938,0,
0.820153,14110.9,28,79.5218,0.0664062,0,
0.821388,14110.9,28,79.5218,0.0664062,0,
0.842163,14112.7,28,82.4179,0,0,
0.843439,14112.7,28,82.4179,0,0,
0.864275,14114.5,28,83.3015,-0.0195312,0,
0.865415,14114.5,28,83.3015,-0.0195312,0,
0.886154,14116.3,28,83.9642,-0.0390625,0,
0.887389,14116.3,28,83.9642,-0.0390625,0,
0.908164,14118.2,28,83.2033,0,0,
0.909448,14118.2,28,83.2033,0,0,
0.93029,14120,28,83.7678,-0.0234375,0,
0.931422,14120,28,83.7678,-0.0234375,0,
0.952429,14121.9,28,84.0869,-0.0351562,0,
0.9534,14121.9,28,84.0869,-0.0351562,0,
0.974144,14123.7,28,82.2952,-0.00390625,0,
0.975372,14123.7,28,82.2952,-0.00390625,0,
0.99613,14125.4,28,81.338,0,0,
0.997407,14125.4,28,81.338,0,0,
1.01826,14127.2,28,80.3317,0.0429688,0,
1.01941,14127.2,28,80.3317,0.0429688,0,
