Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
0.0209521,9392.49,27,29.8207,0.761719,0,
0.022218,9392.57,27,32.7905,0.730469,0,
0.0241668,9392.57,27,32.7905,0.730469,0,
0.0449714,9393.97,27,63.5683,0.164062,0,
0.0461193,9393.97,27,63.5683,0.164062,0,
0.0669643,9395.46,27,67.0535,0.0273438,0,
0.0681127,9395.46,27,67.0535,0.0273438,0,
0.0888444,9396.91,27,65.6545,0.0703125,0,
0.0902767,9397,27,66.0963,0.0703125,0,
0.0920892,9397,27,66.0963,0.0703125,0,
0.113211,9398.44,27,63.0774,0.148438,0,
0.114077,9398.44,27,63.0774,0.148438,0,
0.134826,9399.79,27,63.0529,0.152344,0,
0.136122,9399.79,27,63.0529,0.152344,0,
0.156967,9401.17,27,62.4638,0.136719,0,
0.158114,9401.17,27,62.4638,0.136719,0,
0.178967,9402.51,27,61.2857,0.152344,0,
0.180084,9402.51,27,61.2857,0.152344,0,
0.200843,9403.87,27,61.7766,0.15625,0,
0.202068,9403.87,27,61.7766,0.15625,0,
0.222827,9405.23,27,61.9239,0.148438,0,
0.224198,9405.23,27,61.9239,0.148438,0,
0.245088,9406.63,27,63.1511,0.140625,0,
0.246145,9406.63,27,63.1511,0.140625,0,
0.266994,9408.01,27,62.8811,0.140625,0,
0.268118,9408.01,27,62.8811,0.140625,0,
0.288963,9409.4,27,64.0101,0.101562,0,
0.290053,9409.4,27,64.0101,0.101562,0,
0.310829,9410.82,27,65.5318,0.09375,0,
0.313042,9410.97,27,65.7282,0.0859375,0,
0.314066,9410.97,27,65.7282,0.0859375,0,
0.334787,9412.41,27,66.8326,0.0585938,0,
0.336041,9412.41,27,66.8326,0.0585938,0,
0.356811,9413.87,27,67.0781,0.0507812,0,
0.358447,9413.98,27,67.5199,0.0390625,0,
0.360053,9413.98,27,67.5199,0.0390625,0,
0.380856,9415.5,27,67.8144,0.0234375,0,
0.382466,9415.62,27,68.1089,0.0273438,0,
0.384071,9415.62,27,68.1089,0.0273438,0,
