Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
0.0414738,5254.59,27,43.0743,0.152344,0,
0.0426233,5254.59,27,43.0743,0.152344,0,
0.0635064,5255.68,27,49.8484,0.0507812,0,
0.0646036,5255.68,27,49.8484,0.0507812,0,
0.0867079,5255.68,27,49.8484,0.0507812,0,
0.107501,5257.71,27,44.8905,0.125,0,
0.108581,5257.71,27,44.8905,0.125,0,
0.12977,5257.71,27,44.8905,0.125,0,
0.150754,5259.65,27,44.5224,0.121094,0,
0.152626,5259.65,27,44.5224,0.121094,0,
0.17352,5259.65,27,44.5224,0.121094,0,
0.194684,5259.65,27,44.5224,0.121094,0,
0.216782,5262.55,27,43.8842,0.125,0,
0.218641,5262.55,27,43.8842,0.125,0,
0.239388,5263.53,27,43.737,0.117188,0,
0.240637,5263.53,27,43.737,0.117188,0,
0.261417,5264.47,27,43.6879,0.136719,0,
0.262636,5264.47,27,43.6879,0.136719,0,
0.283382,5265.42,27,44.0315,0.148438,0,
0.284611,5265.42,27,44.0315,0.148438,0,
0.305432,5266.38,27,44.2278,0.136719,0,
0.306618,5266.38,27,44.2278,0.136719,0,
0.327375,5267.34,27,43.7615,0.140625,0,
0.328619,5267.34,27,43.7615,0.140625,0,
0.349358,5268.3,27,43.6388,0.117188,0,
0.35062,5268.3,27,43.6388,0.117188,0,
0.37139,5269.29,27,44.3506,0.117188,0,
0.372601,5269.29,27,44.3506,0.117188,0,
0.393473,5270.3,27,45.1114,0.105469,0,
0.394614,5270.3,27,45.1114,0.105469,0,
0.415348,5271.29,27,45.9459,0.0859375,0,
0.41661,5271.29,27,45.9459,0.0859375,0,
0.437392,5272.32,27,46.7804,0.09375,0,
0.438608,5272.32,27,46.7804,0.09375,0,
0.459394,5273.36,27,47.394,0.0585938,0,
0.460604,5273.36,27,47.394,0.0585938,0,
0.481381,5274.4,27,47.7376,0.0585938,0,
0.482605,5274.4,27,47.7376,0.0585938,0,
0.504637,5274.4,27,47.7376,0.0585938,0,
0.526646,5274.4,27,47.7376,0.0585938,0,
0.548644,5274.4,27,47.7376,0.0585938,0,
0.570708,5274.4,27,47.7376,0.0585938,0,
0.591436,5279.91,27,51.4928,-0.0078125,0,
0.592528,5279.91,27,51.4928,-0.0078125,0,
