Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
8e-08,1711.78,27,0.147262,0.00390625,0,
0.00155235,1711.78,27,0.171806,0.320312,0,
0.00346578,1711.78,27,0.171806,0.320312,0,
0.024208,1711.97,27,9.30208,0.191406,0,
0.0254295,1711.97,27,9.30208,0.191406,0,
0.0463184,1712.33,27,16.3707,0.0585938,0,
0.0474229,1712.33,27,16.3707,0.0585938,0,
0.0683038,1712.68,27,15.9534,0.0351562,0,
0.0694186,1712.68,27,15.9534,0.0351562,0,
0.0903791,1713.05,27,16.2234,0.0507812,0,
0.0914316,1713.05,27,16.2234,0.0507812,0,
0.11232,1713.39,27,15.9044,0.0546875,0,
0.113422,1713.39,27,15.9044,0.0546875,0,
0.134295,1713.72,27,14.6526,0.0742188,0,
0.135419,1713.72,27,14.6526,0.0742188,0,
0.156222,1714.06,27,14.8981,0.0742188,0,
0.157417,1714.06,27,14.8981,0.0742188,0,
0.178203,1714.38,27,14.4563,0.0820312,0,
0.179402,1714.38,27,14.4563,0.0820312,0,
0.200195,1714.7,27,14.7262,0.0820312,0,
0.201463,1714.7,27,14.7262,0.0820312,0,
0.222202,1715.02,27,14.4808,0.0859375,0,
0.223459,1715.04,27,14.579,0.09375,0,
0.225681,1715.07,27,14.7508,0.0820312,0,
0.227447,1715.07,27,14.7508,0.0820312,0,
0.24818,1715.38,27,14.3581,0.0898438,0,
0.249445,1715.38,27,14.3581,0.0898438,0,
0.270171,1715.7,27,14.2354,0.0898438,0,
0.27144,1715.7,27,14.2354,0.0898438,0,
0.292179,1716,27,13.72,0.09375,0,
0.293439,1716,27,13.72,0.09375,0,
0.314162,1716.3,27,13.7936,0.09375,0,
0.315427,1716.3,27,13.7936,0.09375,0,
0.336194,1716.6,27,13.9163,0.101562,0,
0.337434,1716.6,27,13.9163,0.101562,0,
0.358193,1716.9,27,13.5727,0.101562,0,
0.359444,1716.9,27,13.5727,0.101562,0,
0.380311,1717.2,27,13.6463,0.105469,0,
0.381437,1717.2,27,13.6463,0.105469,0,
0.402305,1717.49,27,13.5727,0.117188,0,
0.403438,1717.49,27,13.5727,0.117188,0,
0.424309,1717.77,27,13.18,0.109375,0,
0.425436,1717.77,27,13.18,0.109375,0,
0.446303,1718.06,27,13.3518,0.105469,0,
0.447416,1718.07,27,13.4254,0.117188,0,
0.449442,1718.07,27,13.4254,0.117188,0,
0.470155,1718.37,27,13.1309,0.121094,0,
0.471448,1718.37,27,13.1309,0.121094,0,
0.492201,1718.65,27,13.0818,0.109375,0,
0.493441,1718.65,27,13.0818,0.109375,0,
0.514178,1718.94,27,13.2536,0.117188,0,
0.515438,1718.94,27,13.2536,0.117188,0,
0.536172,1719.22,27,12.91,0.117188,0,
0.537438,1719.22,27,12.91,0.117188,0,
0.559485,1719.22,27,12.91,0.117188,0,
0.581451,1719.22,27,12.91,0.117188,0,
0.60347,1720.08,27,12.8364,0.125,0,
