Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
0.0207438,2667.05,27,13.72,0.351562,0,
0.021979,2667.07,27,14.4072,0.328125,0,
0.0239103,2667.07,27,14.4072,0.328125,0,
0.0446404,2667.68,27,26.9736,0.101562,0,
0.0458845,2667.68,27,26.9736,0.101562,0,
0.066695,2668.34,27,29.9925,0.0351562,0,
0.0679032,2668.34,27,29.9925,0.0351562,0,
0.0888244,2668.98,27,28.7898,0.0585938,0,
0.0899037,2668.98,27,28.7898,0.0585938,0,
0.110821,2669.58,27,27.5872,0.0898438,0,
0.111901,2669.58,27,27.5872,0.0898438,0,
0.133205,2669.58,27,27.5872,0.0898438,0,
0.15405,2670.74,27,26.8018,0.101562,0,
0.155959,2670.74,27,26.8018,0.101562,0,
0.176734,2671.33,27,26.2127,0.109375,0,
0.177922,2671.33,27,26.2127,0.109375,0,
0.198764,2671.9,27,26.0409,0.0898438,0,
0.199905,2671.93,27,26.1636,0.117188,0,
0.201894,2671.93,27,26.1636,0.117188,0,
0.222618,2672.51,27,25.8691,0.117188,0,
0.223869,2672.51,27,25.8691,0.117188,0,
0.24461,2673.08,27,25.7709,0.117188,0,
0.245865,2673.08,27,25.7709,0.117188,0,
0.266608,2673.64,27,25.9182,0.105469,0,
0.267859,2673.64,27,25.9182,0.105469,0,
0.288618,2674.21,27,25.5991,0.117188,0,
0.289847,2674.21,27,25.5991,0.117188,0,
0.31066,2674.76,27,25.2555,0.109375,0,
0.311846,2674.76,27,25.2555,0.109375,0,
0.332665,2675.31,27,25.4028,0.125,0,
0.333897,2675.31,27,25.4028,0.125,0,
0.354813,2675.86,27,24.7646,0.148438,0,
0.355891,2675.86,27,24.7646,0.148438,0,
0.376827,2676.4,27,24.421,0.136719,0,
0.377891,2676.4,27,24.421,0.136719,0,
0.398827,2676.95,27,24.9364,0.125,0,
0.3999,2676.95,27,24.9364,0.125,0,
0.420824,2677.49,27,24.6419,0.136719,0,
0.421908,2677.49,27,24.6419,0.136719,0,
0.442823,2678.02,27,24.2247,0.152344,0,
0.443894,2678.02,27,24.2247,0.152344,0,
0.464864,2678.57,27,24.8874,0.148438,0,
0.46589,2678.57,27,24.8874,0.148438,0,
0.486812,2678.57,27,24.8874,0.148438,0,
0.508006,2679.64,27,24.9119,0.109375,0,
0.509877,2679.64,27,24.9119,0.109375,0,
0.530824,2680.21,27,25.6237,0.132812,0,
0.531857,2680.21,27,25.6237,0.132812,0,
0.552743,2680.76,27,25.4028,0.132812,0,
0.553823,2680.76,27,25.4028,0.132812,0,
0.574752,2681.32,27,25.501,0.109375,0,
0.575833,2681.32,27,25.501,0.109375,0,
0.596728,2681.88,27,25.7955,0.105469,0,
0.597835,2681.88,27,25.7955,0.105469,0,
0.618647,2682.45,27,26.0409,0.125,0,
0.619893,2682.45,27,26.0409,0.125,0,
0.640657,2683.03,27,26.5072,0.09375,0,
0.641892,2683.03,27,26.5072,0.09375,0,
0.662684,2683.62,27,27.0227,0.09375,0,
0.663887,2683.62,27,27.0227,0.09375,0,
0.684681,2684.22,27,27.4154,0.0820312,0,
0.685944,2684.22,27,27.4154,0.0820312,0,
0.706679,2684.82,27,27.7099,0.0742188,0,
0.707935,2684.82,27,27.7099,0.0742188,0,
0.72869,2685.44,27,28.1271,0.0703125,0,
0.729919,2685.44,27,28.1271,0.0703125,0,
0.750699,2686.07,27,28.9862,0.0429688,0,
0.75191,2686.07,27,28.9862,0.0429688,0,
0.772697,2686.7,27,29.0353,0.0585938,0,
0.773929,2686.7,27,29.0353,0.0585938,0,
0.794681,2687.34,27,29.0353,0.0507812,0,
0.7959,2687.34,27,29.0353,0.0507812,0,
0.816685,2688.01,27,30.557,0.0195312,0,
0.8179,2688.01,27,30.557,0.0195312,0,
0.838686,2688.65,27,29.428,0.0429688,0,
0.839895,2688.65,27,29.428,0.0429688,0,
0.860685,2689.33,27,30.3852,0.0234375,0,
0.861899,2689.33,27,30.3852,0.0234375,0,
0.882696,2690.02,27,30.5324,0.0234375,0,
