Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
9e-08,1194.29,27,0.122719,0.00390625,0,
0.00155353,1194.29,27,0.122719,0.00390625,0,
0.0223809,1194.38,27,4.49151,0.148438,0,
0.0235464,1194.38,27,4.49151,0.148438,0,
0.0443518,1194.57,27,9.25299,0.0703125,0,
0.0455146,1194.57,27,9.25299,0.0703125,0,
0.0676019,1194.57,27,9.25299,0.0703125,0,
0.0883431,1195.04,27,10.4556,0.0234375,0,
0.0895127,1195.04,27,10.4556,0.0234375,0,
0.111592,1195.04,27,10.4556,0.0234375,0,
0.132355,1195.45,27,9.13027,0.0703125,0,
0.133506,1195.45,27,9.13027,0.0703125,0,
0.154351,1195.67,27,10.0139,0.0546875,0,
0.155796,1195.68,27,10.0629,0.0546875,0,
0.157453,1195.68,27,10.0629,0.0546875,0,
0.17832,1195.89,27,9.57206,0.0546875,0,
0.179497,1195.89,27,9.57206,0.0546875,0,
0.200667,1195.89,27,9.57206,0.0546875,0,
0.221466,1195.89,27,9.57206,0.0546875,0,
0.242335,1196.47,27,9.32662,0.0664062,0,
0.243514,1196.47,27,9.32662,0.0664062,0,
0.264361,1196.68,27,9.17936,0.0859375,0,
0.265525,1196.68,27,9.17936,0.0859375,0,
0.286517,1196.87,27,8.73757,0.0820312,0,
0.287492,1196.87,27,8.73757,0.0820312,0,
0.30825,1197.04,27,8.12398,0.0859375,0,
0.309454,1197.04,27,8.12398,0.0859375,0,
0.330341,1197.23,27,8.51668,0.0859375,0,
0.331494,1197.23,27,8.51668,0.0859375,0,
0.352364,1197.42,27,8.71303,0.0820312,0,
0.353431,1197.42,27,8.71303,0.0820312,0,
0.37421,1197.6,27,8.29579,0.0820312,0,
0.375457,1197.6,27,8.29579,0.0820312,0,
0.396337,1197.77,27,7.58402,0.09375,0,
0.397452,1197.77,27,7.58402,0.09375,0,
0.418219,1197.93,27,7.70674,0.0898438,0,
0.419435,1197.93,27,7.70674,0.0898438,0,
0.440238,1198.11,27,8.07489,0.09375,0,
0.441453,1198.11,27,8.07489,0.09375,0,
0.462338,1198.29,27,8.27124,0.0585938,0,
0.463427,1198.29,27,8.27124,0.0585938,0,
0.484213,1198.46,27,7.75583,0.105469,0,
0.485452,1198.46,27,7.75583,0.105469,0,
0.506244,1198.62,27,7.11769,0.09375,0,
0.507464,1198.62,27,7.11769,0.09375,0,
0.528342,1198.78,27,7.43676,0.0898438,0,
0.529422,1198.78,27,7.43676,0.0898438,0,
0.550197,1198.96,27,7.95218,0.09375,0,
0.551433,1198.96,27,7.95218,0.09375,0,
0.572055,1199.13,27,7.82946,0.0898438,0,
0.573453,1199.13,27,7.82946,0.0898438,0,
0.59436,1199.29,27,7.31404,0.105469,0,
0.595418,1199.29,27,7.31404,0.105469,0,
0.616218,1199.44,27,6.72499,0.105469,0,
0.617451,1199.44,27,6.72499,0.105469,0,
0.639539,1199.44,27,6.72499,0.105469,0,
0.660368,1199.76,27,7.73128,0.09375,0,
0.661441,1199.76,27,7.73128,0.09375,0,
0.682226,1199.92,27,7.65765,0.09375,0,
0.683449,1199.92,27,7.65765,0.09375,0,
0.70433,1200.08,27,7.48584,0.09375,0,
0.705409,1200.08,27,7.48584,0.09375,0,
0.726214,1200.23,27,6.92134,0.109375,0,
0.727431,1200.23,27,6.92134,0.109375,0,
0.748235,1200.37,27,6.70044,0.117188,0,
0.749451,1200.38,27,6.72499,0.121094,0,
0.751399,1200.38,27,6.72499,0.121094,0,
0.772178,1200.54,27,7.04406,0.109375,0,
0.773452,1200.54,27,7.04406,0.109375,0,
0.794326,1200.69,27,7.01951,0.101562,0,
0.795412,1200.69,27,7.01951,0.101562,0,
0.816332,1200.84,27,6.84771,0.105469,0,
0.817453,1200.84,27,6.84771,0.105469,0,
0.83822,1200.98,27,6.55318,0.105469,0,
0.839489,1200.98,27,6.55318,0.105469,0,
0.860322,1201.12,27,6.50409,0.121094,0,
0.861468,1201.12,27,6.50409,0.121094,0,
