Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
9e-08,9869.43,27,0.147262,0,0,
0.00171885,9869.43,27,0.147262,0,0,
0.0225003,9870.13,27,35.7357,0.765625,0,
0.0236289,9870.13,27,35.7357,0.765625,0,
0.0444893,9871.51,27,62.9547,0.167969,0,
0.0456361,9871.51,27,62.9547,0.167969,0,
0.0663741,9873.01,27,69.4097,0.0351562,0,
0.0676191,9873.01,27,69.4097,0.0351562,0,
0.0883891,9874.45,27,66.3908,0.0664062,0,
0.0896724,9874.45,27,66.3908,0.0664062,0,
0.110762,9875.84,27,63.1756,0.117188,0,
0.111659,9875.84,27,63.1756,0.117188,0,
0.132836,9875.84,27,63.1756,0.117188,0,
0.153737,9875.84,27,63.1756,0.117188,0,
0.174487,9879.79,27,61.0894,0.167969,0,
0.175632,9879.79,27,61.0894,0.167969,0,
0.196381,9881.14,27,61.6539,0.132812,0,
0.197612,9881.14,27,61.6539,0.132812,0,
0.218369,9882.51,27,61.9975,0.15625,0,
0.219648,9882.51,27,61.9975,0.15625,0,
0.240438,9883.89,27,62.7093,0.140625,0,
0.24161,9883.89,27,62.7093,0.140625,0,
0.26243,9885.28,27,62.9056,0.101562,0,
0.263585,9885.28,27,62.9056,0.101562,0,
0.284306,9886.68,27,63.6665,0.117188,0,
0.285557,9886.68,27,63.6665,0.117188,0,
0.306286,9888.09,27,64.771,0.101562,0,
0.307628,9888.09,27,64.771,0.101562,0,
0.328413,9889.54,27,65.7282,0.0820312,0,
0.329601,9889.54,27,65.7282,0.0820312,0,
0.350319,9891.01,27,67.2744,0.0429688,0,
0.351585,9891.01,27,67.2744,0.0429688,0,
0.372293,9892.47,27,66.759,0.0742188,0,
0.373559,9892.47,27,66.759,0.0742188,0,
0.394294,9894,27,69.0661,0,0,
0.395561,9894,27,69.0661,0,0,
0.416413,9895.53,27,69.0907,0,0,
0.417599,9895.53,27,69.0907,0,0,
0.438413,9897.08,27,70.2933,-0.0078125,0,
0.439641,9897.17,27,70.6615,-0.0234375,0,
0.441646,9897.17,27,70.6615,-0.0234375,0,
0.462486,9898.77,27,70.5633,-0.0234375,0,
0.463625,9898.77,27,70.5633,-0.0234375,0,
0.484387,9900.33,27,70.8823,-0.0351562,0,
0.485614,9900.33,27,70.8823,-0.0351562,0,
0.506375,9901.9,27,70.7596,-0.0078125,0,
0.507598,9901.9,27,70.7596,-0.0078125,0,
0.52845,9903.44,27,70.956,-0.0234375,0,
0.529592,9903.44,27,70.956,-0.0234375,0,
0.550502,9904.99,27,70.3915,0,0,
0.551604,9904.99,27,70.3915,0,0,
0.572388,9906.52,27,69.5324,-0.00390625,0,
0.573581,9906.52,27,69.5324,-0.00390625,0,
0.594365,9908,27,67.8635,0.0117188,0,
0.595564,9908,27,67.8635,0.0117188,0,
0.616345,9909.47,27,66.8326,0.0585938,0,
0.617577,9909.47,27,66.8326,0.0585938,0,
0.638474,9910.92,27,64.9182,0.0898438,0,
0.639639,9911.01,27,65.1146,0.0859375,0,
0.641558,9911.01,27,65.1146,0.0859375,0,
0.662283,9912.47,27,64.9919,0.09375,0,
0.663538,9912.47,27,64.9919,0.09375,0,
0.684481,9913.89,27,63.961,0.121094,0,
0.685599,9913.89,27,63.961,0.121094,0,
0.706397,9915.28,27,63.5192,0.109375,0,
0.707578,9915.28,27,63.5192,0.109375,0,
0.728353,9916.68,27,62.8811,0.121094,0,
0.729559,9916.68,27,62.8811,0.121094,0,
0.750333,9918.03,27,62.3902,0.140625,0,
0.751541,9918.03,27,62.3902,0.140625,0,
0.77247,9919.41,27,61.703,0.15625,0,
0.7736,9919.41,27,61.703,0.15625,0,
0.794382,9920.75,27,61.5557,0.152344,0,
0.795617,9920.75,27,61.5557,0.152344,0,
0.816358,9922.12,27,62.6602,0.125,0,
0.817597,9922.12,27,62.6602,0.125,0,
0.838451,9923.51,27,62.292,0.140625,0,
0.839594,9923.51,27,62.292,0.140625,0,
0.861676,9923.51,27,62.292,0.140625,0,
0.882496,9926.27,27,63.4947,0.132812,0,
0.883619,9926.27,27,63.4947,0.132812,0,
0.904369,9927.68,27,64.5501,0.101562,0,
0.905599,9927.68,27,64.5501,0.101562,0,
0.926339,9929.13,27,66.4645,0.0546875,0,
0.927558,9929.13,27,66.4645,0.0546875,0,
0.949638,9929.13,27,66.4645,0.0546875,0,
0.970432,9932.1,27,68.2071,0.0234375,0,
0.971581,9932.1,27,68.2071,0.0234375,0,
0.992288,9933.6,27,68.2562,0.0195312,0,
0.993552,9933.6,27,68.2562,0.0195312,0,
1.01428,9935.12,27,68.2071,0.00390625,0,
1.01555,9935.12,27,68.2071,0.00390625,0,
1.03641,9936.67,27,70.2442,-0.0078125,0,
1.03751,9936.67,27,70.2442,-0.0078125,0,
1.05842,9938.25,27,71.6923,-0.0507812,0,
1.05951,9938.25,27,71.6923,-0.0507812,0,
1.08029,9939.8,27,71.0051,-0.0234375,0,
1.08156,9939.8,27,71.0051,-0.0234375,0,
1.10228,9941.36,27,71.1769,-0.0390625,0,
1.10355,9941.36,27,71.1769,-0.0390625,0,
1.12441,9942.93,27,71.0787,-0.0234375,0,
1.1255,9942.93,27,71.0787,-0.0234375,0,
1.14617,9944.46,27,70.5142,-0.0234375,0,
1.14758,9944.46,27,70.5142,-0.0234375,0,
1.16829,9945.98,27,69.017,0.0117188,0,
1.16955,9945.98,27,69.017,0.0117188,0,
1.19028,9947.49,27,68.2807,0.0195312,0,
1.19155,9947.58,27,68.3789,0.0117188,0,
1.19356,9947.58,27,68.3789,0.0117188,0,
1.21428,9949.09,27,66.9308,0.0546875,0,
1.21555,9949.09,27,66.9308,0.0546875,0,
1.23628,9950.54,27,65.9491,0.0546875,0,
1.23754,9950.54,27,65.9491,0.0546875,0,
1.25964,9950.54,27,65.9491,0.0546875,0,
1.28031,9953.39,27,64.3046,0.0859375,0,
1.2815,9953.39,27,64.3046,0.0859375,0,
1.30229,9954.78,27,62.9793,0.125,0,
1.30355,9954.78,27,62.9793,0.125,0,
1.32428,9956.16,27,62.8811,0.132812,0,
1.32553,9956.16,27,62.8811,0.132812,0,
1.34641,9957.55,27,62.8565,0.140625,0,
1.34751,9957.55,27,62.8565,0.140625,0,
1.36831,9958.92,27,62.0957,0.140625,0,
1.36949,9958.92,27,62.0957,0.140625,0,
1.39028,9960.27,27,61.7521,0.132812,0,
1.39155,9960.27,27,61.7521,0.132812,0,
1.41228,9961.62,27,61.6048,0.140625,0,
1.41355,9961.62,27,61.6048,0.140625,0,
1.43561,9961.62,27,61.6048,0.140625,0,
1.45767,9964.49,27,63.1511,0.140625,0,
1.45959,9964.61,27,63.4947,0.121094,0,
1.46154,9964.61,27,63.4947,0.121094,0,
1.48235,9966.05,27,63.9119,0.105469,0,
1.48357,9966.14,27,64.2801,0.105469,0,
1.48551,9966.14,27,64.2801,0.105469,0,
1.50636,9967.59,27,64.5501,0.101562,0,
1.50748,9967.59,27,64.5501,0.101562,0,
1.52839,9969.05,27,66.1945,0.0820312,0,
1.52959,9969.05,27,66.1945,0.0820312,0,
1.55161,9969.05,27,66.1945,0.0820312,0,
1.57361,9969.05,27,66.1945,0.0820312,0,
1.59448,9973.52,27,68.8207,0.0078125,0,
1.59553,9973.52,27,68.8207,0.0078125,0,
1.61636,9975.03,27,69.6061,-0.0273438,0,
1.61759,9975.13,27,70.2442,-0.0195312,0,
1.61954,9975.13,27,70.2442,-0.0195312,0,
1.64165,9976.82,27,69.9006,-0.0234375,0,
1.64352,9976.82,27,69.9006,-0.0234375,0,
1.66446,9978.43,27,70.8087,-0.0351562,0,
1.66553,9978.43,27,70.8087,-0.0351562,0,
1.68633,9979.98,27,70.4651,-0.0351562,0,
1.68752,9979.98,27,70.4651,-0.0351562,0,
1.70826,9981.54,27,71.5205,-0.0390625,0,
1.70959,9981.64,27,71.7905,-0.0390625,0,
1.71151,9981.64,27,71.7905,-0.0390625,0,
1.7323,9983.24,27,70.6615,-0.0234375,0,
1.73347,9983.24,27,70.6615,-0.0234375,0,
1.75425,9984.78,27,69.8515,-0.0078125,0,
1.75555,9984.78,27,69.8515,-0.0078125,0,
1.7776,9984.78,27,69.8515,-0.0078125,0,
1.79839,9987.8,27,67.9371,0.0273438,0,
1.79953,9987.8,27,67.9371,0.0273438,0,
1.82038,9987.8,27,67.9371,0.0273438,0,
1.84163,9990.68,27,65.8018,0.0585938,0,
1.84359,9990.81,27,66.0227,0.0585938,0,
1.84552,9990.81,27,66.0227,0.0585938,0,
1.86635,9992.27,27,64.7464,0.0859375,0,
1.86759,9992.27,27,64.7464,0.0859375,0,
1.88834,9993.67,27,64.0346,0.121094,0,
