Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
0.0208118,3542.63,27,15.9289,0.394531,0,
0.0228284,3542.63,27,15.9289,0.394531,0,
0.0435931,3543.36,27,31.6124,0.132812,0,
0.044724,3543.36,27,31.6124,0.132812,0,
0.0654748,3544.14,27,34.9994,0.0429688,0,
0.0673192,3544.21,27,35.8584,0.0234375,0,
0.0686852,3544.21,27,35.8584,0.0234375,0,
0.0895731,3544.99,27,34.5331,0.0546875,0,
0.0907964,3544.99,27,34.5331,0.0546875,0,
0.111562,3545.72,27,33.1341,0.0898438,0,
0.112743,3545.72,27,33.1341,0.0898438,0,
0.133551,3546.43,27,32.8641,0.121094,0,
0.134727,3546.43,27,32.8641,0.121094,0,
0.155551,3547.14,27,32.3732,0.117188,0,
0.156724,3547.14,27,32.3732,0.117188,0,
0.177461,3547.85,27,32.0051,0.117188,0,
0.178728,3547.85,27,32.0051,0.117188,0,
0.199459,3548.55,27,31.6124,0.125,0,
0.200714,3548.55,27,31.6124,0.125,0,
0.221438,3549.24,27,31.8823,0.121094,0,
0.222707,3549.24,27,31.8823,0.121094,0,
0.243427,3549.93,27,31.8578,0.136719,0,
0.244709,3549.93,27,31.8578,0.136719,0,
0.265419,3550.62,27,31.6124,0.136719,0,
0.26669,3550.62,27,31.6124,0.136719,0,
0.287441,3551.31,27,31.0233,0.125,0,
0.288685,3551.31,27,31.0233,0.125,0,
0.30941,3551.99,27,30.7288,0.148438,0,
0.310675,3551.99,27,30.7288,0.148438,0,
0.331447,3552.66,27,30.876,0.140625,0,
0.332679,3552.66,27,30.876,0.140625,0,
0.353568,3553.35,27,31.0478,0.121094,0,
0.354678,3553.38,27,31.0724,0.140625,0,
0.356704,3553.38,27,31.0724,0.140625,0,
0.377453,3554.08,27,31.1706,0.136719,0,
0.3787,3554.08,27,31.1706,0.136719,0,
0.399429,3554.76,27,31.0969,0.148438,0,
0.40069,3554.76,27,31.0969,0.148438,0,
0.421418,3555.44,27,31.1706,0.132812,0,
0.42268,3555.44,27,31.1706,0.132812,0,
0.443418,3556.13,27,31.5633,0.117188,0,
0.444677,3556.13,27,31.5633,0.117188,0,
0.465438,3556.83,27,31.686,0.125,0,
0.466787,3556.83,27,31.686,0.125,0,
0.487572,3557.54,27,31.8578,0.117188,0,
0.488671,3557.54,27,31.8578,0.117188,0,
0.509548,3558.24,27,32.2505,0.101562,0,
0.51067,3558.24,27,32.2505,0.101562,0,
0.532778,3558.24,27,32.2505,0.101562,0,
0.553553,3559.69,27,33.6004,0.0859375,0,
0.554644,3559.69,27,33.6004,0.0859375,0,
0.575548,3560.42,27,33.8213,0.0742188,0,
0.576651,3560.42,27,33.8213,0.0742188,0,
0.597466,3561.17,27,34.0176,0.0742188,0,
0.598711,3561.17,27,34.0176,0.0742188,0,
0.61946,3561.93,27,34.3858,0.0703125,0,
0.620704,3561.93,27,34.3858,0.0703125,0,
0.641437,3562.72,27,35.4412,0.0429688,0,
0.642698,3562.72,27,35.4412,0.0429688,0,
0.663431,3563.5,27,36.0548,0.0351562,0,
0.664694,3563.5,27,36.0548,0.0351562,0,
0.68544,3564.3,27,36.3738,0.0273438,0,
0.686686,3564.3,27,36.3738,0.0273438,0,
0.707432,3565.11,27,37.282,0.0117188,0,
0.708681,3565.11,27,37.282,0.0117188,0,
0.72942,3565.93,27,38.2882,0,0,
0.730672,3565.93,27,38.2882,0,0,
0.751412,3566.77,27,38.73,0,0,
0.752669,3566.77,27,38.73,0,0,
0.773559,3567.62,27,39.2945,-0.0078125,0,
0.77469,3567.62,27,39.2945,-0.0078125,0,
0.795554,3568.46,27,39.7609,-0.0117188,0,
0.796667,3568.46,27,39.7609,-0.0117188,0,
0.817544,3569.32,27,40.1536,-0.0117188,0,
0.818642,3569.38,27,40.4726,-0.0351562,0,
0.820677,3569.38,27,40.4726,-0.0351562,0,
0.841434,3570.26,27,39.8836,-0.0234375,0,
0.842677,3570.26,27,39.8836,-0.0234375,0,
0.863441,3571.12,27,39.7118,-0.0273438,0,
0.86467,3571.12,27,39.7118,-0.0273438,0,
0.885553,3572,27,39.4909,-0.0234375,0,
0.886673,3572,27,39.4909,-0.0234375,0,
0.908775,3572,27,39.4909,-0.0234375,0,
0.929544,3573.75,27,38.8773,-0.0351562,0,
0.930649,3573.75,27,38.8773,-0.0351562,0,
0.951541,3574.62,27,39.0491,-0.0390625,0,
0.952643,3574.62,27,39.0491,-0.0390625,0,
0.973472,3575.49,27,39.9081,-0.0390625,0,
0.974631,3575.49,27,39.9081,-0.0390625,0,
0.995294,3576.35,27,39.2945,-0.0351562,0,
0.996623,3576.35,27,39.2945,-0.0351562,0,
1.01731,3577.2,27,38.5091,-0.0195312,0,
