Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
0.0414662,1592.7,27,14.1372,0.0742188,0,
0.0426865,1592.7,27,14.1372,0.0742188,0,
0.0635034,1593.08,27,16.7388,0.0351562,0,
0.0646484,1593.08,27,16.7388,0.0351562,0,
0.0854136,1593.45,27,16.0762,0.0507812,0,
0.0866128,1593.45,27,16.0762,0.0507812,0,
0.10739,1593.79,27,15.4135,0.0664062,0,
0.108602,1593.79,27,15.4135,0.0664062,0,
0.129361,1594.13,27,15.168,0.0664062,0,
0.130585,1594.13,27,15.168,0.0664062,0,
0.151336,1594.46,27,14.9962,0.0742188,0,
0.152587,1594.46,27,14.9962,0.0742188,0,
0.17351,1594.79,27,14.9471,0.0742188,0,
0.174556,1594.79,27,14.9471,0.0742188,0,
0.195477,1595.11,27,14.7753,0.0898438,0,
0.19664,1595.11,27,14.7753,0.0898438,0,
0.217592,1595.43,27,14.9471,0.0859375,0,
0.218647,1595.43,27,14.9471,0.0859375,0,
0.239393,1595.74,27,14.5544,0.0859375,0,
0.240617,1595.74,27,14.5544,0.0859375,0,
0.261387,1596.06,27,14.3336,0.0898438,0,
0.262634,1596.06,27,14.3336,0.0898438,0,
0.283397,1596.37,27,14.3826,0.0898438,0,
0.284618,1596.37,27,14.3826,0.0898438,0,
0.305393,1596.68,27,13.9409,0.109375,0,
0.306601,1596.68,27,13.9409,0.109375,0,
0.328735,1596.68,27,13.9409,0.109375,0,
0.349518,1597.28,27,13.7936,0.09375,0,
0.350585,1597.28,27,13.7936,0.09375,0,
0.371512,1597.58,27,13.7445,0.109375,0,
0.372581,1597.58,27,13.7445,0.109375,0,
0.393669,1597.88,27,13.8672,0.09375,0,
0.394639,1597.88,27,13.8672,0.09375,0,
0.415414,1598.17,27,13.4745,0.101562,0,
0.416632,1598.17,27,13.4745,0.101562,0,
0.437378,1598.46,27,13.4009,0.109375,0,
0.438619,1598.46,27,13.4009,0.109375,0,
0.459375,1598.76,27,13.6218,0.109375,0,
0.460583,1598.76,27,13.6218,0.109375,0,
0.481367,1599.04,27,13.18,0.109375,0,
0.482603,1599.04,27,13.18,0.109375,0,
0.50471,1599.04,27,13.18,0.109375,0,
0.525515,1599.62,27,12.9591,0.117188,0,
0.526573,1599.62,27,12.9591,0.117188,0,
0.547396,1599.89,27,12.8364,0.132812,0,
0.548633,1599.89,27,12.8364,0.132812,0,
0.569407,1600.18,27,13.0082,0.125,0,
0.570627,1600.18,27,13.0082,0.125,0,
0.591378,1600.46,27,12.8118,0.117188,0,
0.592596,1600.46,27,12.8118,0.117188,0,
0.613382,1600.74,27,12.8855,0.132812,0,
0.614608,1600.74,27,12.8855,0.132812,0,
0.635372,1601.01,27,12.6646,0.125,0,
0.636584,1601.01,27,12.6646,0.125,0,
0.658684,1601.01,27,12.6646,0.125,0,
0.680724,1601.01,27,12.6646,0.125,0,
0.702686,1601.01,27,12.6646,0.125,0,
0.724706,1602.1,27,12.1737,0.132812,0,
0.726599,1602.1,27,12.1737,0.132812,0,
0.748706,1602.1,27,12.1737,0.132812,0,
0.770687,1602.1,27,12.1737,0.132812,0,
0.792703,1602.93,27,12.8118,0.132812,0,
0.794598,1602.93,27,12.8118,0.132812,0,
0.816631,1602.93,27,12.8118,0.132812,0,
0.838685,1602.93,27,12.8118,0.132812,0,
0.860821,1603.78,27,12.7627,0.125,0,
0.862601,1603.78,27,12.7627,0.125,0,
0.884626,1603.78,27,12.7627,0.125,0,
0.906636,1603.78,27,12.7627,0.125,0,
0.928714,1603.78,27,12.7627,0.125,0,
0.950685,1604.92,27,12.6155,0.132812,0,
0.952598,1604.94,27,12.5909,0.125,0,
0.954544,1604.94,27,12.5909,0.125,0,
0.975357,1605.23,27,12.9591,0.09375,0,
0.976505,1605.23,27,12.9591,0.09375,0,
0.997343,1605.51,27,12.8364,0.117188,0,
0.998562,1605.51,27,12.8364,0.117188,0,
1.01937,1605.79,27,12.64,0.125,0,
1.02056,1605.79,27,12.64,0.125,0,
1.0431,1606.1,27,13.1554,0.101562,0,
1.0445,1606.1,27,13.1554,0.101562,0,
1.06533,1606.39,27,13.1064,0.117188,0,
1.06655,1606.39,27,13.1064,0.117188,0,
1.08735,1606.68,27,13.2782,0.109375,0,
1.08897,1606.7,27,13.3273,0.105469,0,
1.09049,1606.7,27,13.3273,0.105469,0,
1.11132,1607,27,13.72,0.0898438,0,
1.11249,1607,27,13.72,0.0898438,0,
1.13337,1607.3,27,13.3763,0.105469,0,
1.1345,1607.3,27,13.3763,0.105469,0,
1.15552,1607.59,27,13.4009,0.0898438,0,
1.15649,1607.59,27,13.4009,0.0898438,0,
1.17725,1607.89,27,13.8918,0.09375,0,
1.17856,1607.89,27,13.8918,0.09375,0,
1.20055,1607.89,27,13.8918,0.09375,0,
1.22262,1607.89,27,13.8918,0.09375,0,
1.24462,1607.89,27,13.8918,0.09375,0,
1.26541,1609.14,27,14.4563,0.0703125,0,
1.26654,1609.14,27,14.4563,0.0703125,0,
1.28739,1609.46,27,15.1435,0.0898438,0,
1.28853,1609.46,27,15.1435,0.0898438,0,
1.30937,1609.79,27,15.168,0.0742188,0,
1.31053,1609.79,27,15.168,0.0742188,0,
1.33137,1610.12,27,15.2417,0.0703125,0,
1.3326,1610.14,27,15.3153,0.0703125,0,
1.33451,1610.14,27,15.3153,0.0703125,0,
1.35533,1610.48,27,15.4626,0.0585938,0,
1.35648,1610.48,27,15.4626,0.0585938,0,
1.37736,1610.82,27,15.3398,0.0703125,0,
1.37849,1610.82,27,15.3398,0.0703125,0,
1.39933,1611.17,27,16.0025,0.0664062,0,
1.40054,1611.19,27,16.1498,0.0585938,0,
1.40248,1611.19,27,16.1498,0.0585938,0,
1.42338,1611.56,27,16.4443,0.0546875,0,
1.47007,1611.56,27,16.4443,0.0546875,0,
1.49091,1612.7,27,17.1561,0.0273438,0,
1.4926,1612.7,27,17.1561,0.0273438,0,
1.51339,1613.08,27,17.3279,0.0273438,0,
1.51452,1613.08,27,17.3279,0.0273438,0,
1.53537,1613.48,27,18.1378,0.0117188,0,
1.53651,1613.48,27,18.1378,0.0117188,0,
1.55726,1613.86,27,17.7451,0.0117188,0,
1.5585,1613.89,27,17.9415,0.0195312,0,
1.56051,1613.89,27,17.9415,0.0195312,0,
1.58258,1613.89,27,17.9415,0.0195312,0,
1.60335,1614.71,27,18.0397,0.0078125,0,
1.60448,1614.71,27,18.0397,0.0078125,0,
1.62524,1615.13,27,18.8987,0,0,
1.62647,1615.13,27,18.8987,0,0,
1.64722,1615.53,27,18.2851,0.0078125,0,
1.64846,1615.53,27,18.2851,0.0078125,0,
1.66923,1615.95,27,19.4877,-0.00390625,0,
1.67052,1615.98,27,19.4877,0,0,
1.67246,1615.98,27,19.4877,0,0,
1.69325,1616.4,27,18.8741,0,0,
1.69445,1616.4,27,18.8741,0,0,
1.71524,1616.83,27,19.5859,-0.0078125,0,
1.71644,1616.83,27,19.5859,-0.0078125,0,
1.73723,1617.24,27,19.0459,0,0,
1.73846,1617.24,27,19.0459,0,0,
1.75922,1617.68,27,20.2241,-0.0234375,0,
1.76053,1617.68,27,20.2241,-0.0234375,0,
1.78136,1618.14,27,20.764,-0.0273438,0,
1.78249,1618.14,27,20.764,-0.0273438,0,
1.80336,1618.59,27,20.9358,-0.0390625,0,
1.80448,1618.59,27,20.9358,-0.0390625,0,
1.82533,1619.03,27,20.6168,-0.0273438,0,
1.82647,1619.03,27,20.6168,-0.0273438,0,
1.84722,1619.49,27,20.5431,-0.0351562,0,
1.84846,1619.49,27,20.5431,-0.0351562,0,
1.86925,1619.94,27,20.8376,-0.0390625,0,
1.87046,1619.94,27,20.8376,-0.0390625,0,
1.8912,1620.4,27,20.8376,-0.0351562,0,
1.89243,1620.4,27,20.8376,-0.0351562,0,
1.9132,1620.86,27,21.4267,-0.0546875,0,
1.91443,1620.86,27,21.4267,-0.0546875,0,
1.93519,1621.33,27,21.1076,-0.0429688,0,
1.93649,1621.33,27,21.1076,-0.0429688,0,
1.95732,1621.8,27,21.2549,-0.0390625,0,
1.95848,1621.8,27,21.2549,-0.0390625,0,
1.97934,1622.26,27,21.034,-0.0429688,0,
1.98048,1622.26,27,21.034,-0.0429688,0,
2.00129,1622.73,27,21.3531,-0.0546875,0,
2.00247,1622.73,27,21.3531,-0.0546875,0,
2.02319,1623.18,27,21.0831,-0.0585938,0,
2.02446,1623.18,27,21.0831,-0.0585938,0,
2.04518,1623.65,27,20.8867,-0.0390625,0,
2.04644,1623.65,27,20.8867,-0.0390625,0,
2.06716,1624.11,27,21.4512,-0.0507812,0,
2.06844,1624.11,27,21.4512,-0.0507812,0,
2.08915,1624.57,27,21.2058,-0.0429688,0,
2.09043,1624.57,27,21.2058,-0.0429688,0,
2.11116,1625.03,27,21.0095,-0.0390625,0,
2.11243,1625.03,27,21.0095,-0.0390625,0,
2.13329,1625.49,27,20.8131,-0.0429688,0,
2.13448,1625.49,27,20.8131,-0.0429688,0,
