Time Elapsed, motor.Pos, motor.Temp, motor.W, motor.T, motor.MError
0.0207324,2309.84,27,9.79296,0.300781,0,
0.0221486,2309.87,27,11.3883,0.265625,0,
0.0239556,2309.87,27,11.3883,0.265625,0,
0.0448525,2310.34,27,21.304,0.105469,0,
0.0459571,2310.34,27,21.304,0.105469,0,
0.0680913,2310.34,27,21.304,0.105469,0,
0.0888612,2311.32,27,22.1875,0.0703125,0,
0.0899841,2311.32,27,22.1875,0.0703125,0,
0.112017,2311.32,27,22.1875,0.0703125,0,
0.132876,2312.23,27,20.6168,0.0859375,0,
0.133979,2312.25,27,20.5922,0.101562,0,
0.135915,2312.25,27,20.5922,0.101562,0,
0.156742,2312.71,27,20.3713,0.0859375,0,
0.157918,2312.71,27,20.3713,0.0859375,0,
0.178843,2313.15,27,19.5368,0.117188,0,
0.179913,2313.15,27,19.5368,0.117188,0,
0.200607,2313.58,27,19.9541,0.121094,0,
0.201923,2313.58,27,19.9541,0.121094,0,
0.223001,2313.58,27,19.9541,0.121094,0,
0.244023,2313.58,27,19.9541,0.121094,0,
0.264666,2314.83,27,19.6595,0.117188,0,
0.265997,2314.86,27,19.7086,0.105469,0,
0.267931,2314.9,27,19.6841,0.109375,0,
0.269952,2314.9,27,19.6841,0.109375,0,
0.290729,2315.33,27,19.4877,0.117188,0,
0.291971,2315.33,27,19.4877,0.117188,0,
0.312688,2315.75,27,19.0705,0.121094,0,
0.313894,2315.75,27,19.0705,0.121094,0,
0.334729,2316.17,27,19.1687,0.132812,0,
0.335902,2316.17,27,19.1687,0.132812,0,
0.356737,2316.59,27,19.0459,0.121094,0,
0.357903,2316.59,27,19.0459,0.121094,0,
0.378834,2317.01,27,19.1441,0.121094,0,
0.379903,2317.01,27,19.1441,0.121094,0,
0.400742,2317.42,27,18.8005,0.125,0,
0.401903,2317.42,27,18.8005,0.125,0,
0.422745,2317.82,27,18.506,0.148438,0,
0.423909,2317.82,27,18.506,0.148438,0,
0.444754,2318.22,27,18.3587,0.136719,0,
0.445908,2318.22,27,18.3587,0.136719,0,
0.466596,2318.62,27,18.506,0.140625,0,
0.467914,2318.62,27,18.506,0.140625,0,
0.488599,2319.02,27,18.2115,0.140625,0,
0.489912,2319.02,27,18.2115,0.140625,0,
0.510585,2319.41,27,17.966,0.148438,0,
0.511908,2319.41,27,17.966,0.148438,0,
0.532599,2319.82,27,18.5305,0.152344,0,
0.533921,2319.82,27,18.5305,0.152344,0,
0.555986,2319.82,27,18.5305,0.152344,0,
0.578016,2320.66,27,18.776,0.136719,0,
0.579941,2320.66,27,18.776,0.136719,0,
0.600692,2321.08,27,18.8496,0.132812,0,
0.601939,2321.08,27,18.8496,0.132812,0,
0.622784,2321.5,27,18.8741,0.121094,0,
0.623939,2321.5,27,18.8741,0.121094,0,
0.644768,2321.92,27,19.0705,0.125,0,
0.645947,2321.92,27,19.0705,0.125,0,
0.66678,2322.34,27,19.2423,0.117188,0,
0.667943,2322.34,27,19.2423,0.117188,0,
0.688704,2322.76,27,19.095,0.125,0,
0.689911,2322.76,27,19.095,0.125,0,
0.710703,2323.19,27,19.4387,0.105469,0,
0.711911,2323.19,27,19.4387,0.105469,0,
0.732711,2323.62,27,19.5368,0.101562,0,
0.733915,2323.62,27,19.5368,0.101562,0,
0.754629,2324.05,27,19.8559,0.105469,0,
0.755917,2324.05,27,19.8559,0.105469,0,
0.776572,2324.5,27,20.2241,0.105469,0,
0.777922,2324.5,27,20.2241,0.105469,0,
0.79871,2324.95,27,20.5431,0.105469,0,
0.799912,2324.95,27,20.5431,0.105469,0,
0.820562,2325.4,27,20.764,0.09375,0,
0.821917,2325.4,27,20.764,0.09375,0,
0.842563,2325.85,27,21.0585,0.101562,0,
0.843928,2325.85,27,21.0585,0.101562,0,
0.865969,2325.85,27,21.0585,0.101562,0,
0.886727,2326.78,27,21.4267,0.0820312,0,
0.887933,2326.78,27,21.4267,0.0820312,0,
0.908728,2327.25,27,21.3776,0.0820312,0,
0.909949,2327.25,27,21.3776,0.0820312,0,
0.931975,2327.25,27,21.3776,0.0820312,0,
0.953968,2328.27,27,22.1385,0.0664062,0,
0.955898,2328.27,27,22.1385,0.0664062,0,
0.976689,2328.81,27,24.0038,0.0234375,0,
0.977891,2328.81,27,24.0038,0.0234375,0,
0.998696,2329.31,27,22.8011,0.0546875,0,
0.999914,2329.31,27,22.8011,0.0546875,0,
1.0207,2329.83,27,23.9302,0.0273438,0,
1.0219,2329.83,27,23.9302,0.0273438,0,
1.0427,2330.36,27,24.102,0.0195312,0,
1.04391,2330.36,27,24.102,0.0195312,0,
1.0647,2330.9,27,24.5192,0.0117188,0,
1.06591,2330.9,27,24.5192,0.0117188,0,
1.0867,2331.46,27,25.3537,0,0,
1.08792,2331.46,27,25.3537,0,0,
1.10871,2332,27,25.231,0,0,
1.10991,2332,27,25.231,0,0,
1.13056,2332.54,27,25.0346,0,0,
1.13192,2332.54,27,25.0346,0,0,
1.15272,2333.11,27,25.501,-0.00390625,0,
1.15392,2333.11,27,25.501,-0.00390625,0,
1.17471,2333.68,27,26.09,-0.0117188,0,
