timestep,angular_velocity,torque
0.02,2.921625801347542,0.6501509852544052
0.04,4.627773873551287,0.2393249510421068
0.05999999999999999,5.234536079447387,0.0751574636788372
0.08,5.402926232788949,0.01017633354459891
0.10000000000000002,5.398965961513478,-0.014800474406179464
0.12000000000000004,5.330094057314146,-0.023561007342468913
0.14000000000000004,5.2399634583571135,-0.025691158065706377
0.16000000000000006,5.146493010409559,-0.02507098683969211
0.18000000000000008,5.057162464861696,-0.023284129869643285
0.2000000000000001,4.975173333529707,-0.020987040839434576
0.2200000000000001,4.901940461619859,-0.018459393394083437
0.24000000000000013,4.838108012014087,-0.015825700992680252
0.2600000000000001,4.7839707287664615,-0.01314490362853907
0.28000000000000014,4.739654231943752,-0.010446923951455887
0.30000000000000016,4.705196450867454,-0.007747906782625176
0.3200000000000002,4.680587354584607,-0.005056866676581204
0.3400000000000002,4.6657900582081,-0.0023788480886926208
0.3600000000000002,4.660752708797338,0.00028335112670208247
0.3800000000000002,4.665415052762144,0.002928063782999263
0.40000000000000024,4.679711352681537,0.005553903673158158
0.42000000000000026,4.703570391788128,0.008159035617705332
0.4400000000000003,4.736912896638075,0.0107404972917103
0.4600000000000003,4.779646513166147,0.01329353791830449
0.4800000000000003,4.831658368322435,0.015810954816146125
0.5000000000000003,4.892805194796428,0.018282419030238563
0.5200000000000004,4.962900977025944,0.02069379068000535
0.5400000000000004,5.041702093163789,0.023026435424516024
0.5600000000000004,5.128889986648873,0.02525656669888595
0.5800000000000004,5.224051512500768,0.02735465468473755
0.6000000000000004,5.326657278825384,0.029284962398418213
0.6200000000000004,5.436038554014137,0.031005291173481837
0.6400000000000005,5.551363641835814,0.03246704051434956
0.6600000000000005,5.67161503924831,0.033615707724104785
0.6800000000000005,5.795569170887076,0.03439196601019585
0.7000000000000005,5.921781005071811,0.03473345919335675
0.7200000000000005,6.048576337063804,0.03457742836958447
0.7400000000000005,6.174054883014737,0.03386423214712683
0.7600000000000006,6.296107439014185,0.032541730395593285
0.7800000000000006,6.412450080574828,0.030570369861608528
0.8000000000000006,6.520677569694799,0.02792864568163145
0.8200000000000006,6.618336702971325,0.02461843566258093
0.8400000000000006,6.7030182709901505,0.020669548274562747
0.8600000000000007,6.7724637436269655,0.01614273581030161
0.8800000000000007,6.8246800566050485,0.011130448353882811
0.9000000000000007,6.858053420174945,0.005754776556350822
0.9200000000000007,6.871451459517404,0.0001623565097650345
0.9400000000000007,6.864302748602716,-0.005483549250551502
0.9600000000000007,6.836644237200078,-0.011013104769245203
0.9800000000000008,6.7891301795932755,-0.016260994300638473
1.0000000000000007,6.723000540953568,-0.021077235850590556
1.0200000000000002,6.640011733444794,-0.02533640917251797
1.0399999999999998,6.542337008617761,-0.028944254148409516
1.0599999999999994,6.4324470748062845,-0.03184104064991094
1.079999999999999,6.312982986598639,-0.03400163169826797
1.0999999999999985,6.186632957116369,-0.03543263934058656
1.119999999999998,6.0560227696136355,-0.03616741373015959
1.1399999999999977,5.923626488982368,-0.03625976491581943
1.1599999999999973,5.791700866623032,-0.03577729953881223
1.1799999999999968,5.66224378569533,-0.03479510494735306
1.1999999999999964,5.536974709551234,-0.03339029232887583
1.219999999999996,5.417333551119467,-0.03163767683534352
1.2399999999999956,5.304493657258649,-0.029606669301960407
1.2599999999999951,5.199384552005098,-0.0273593040192544
1.2799999999999947,5.102720500301974,-0.024949235301485195
1.2999999999999943,5.015031632837632,-0.022421495309892712
1.3199999999999938,4.936695142090118,-0.019812803726752846
1.3399999999999934,4.867964798794335,-0.017152242319197587
1.359999999999993,4.80899767555959,-0.014462141987203227
1.3799999999999926,4.759877469294984,-0.011759067588526195
1.3999999999999921,4.720634183605012,-0.009054821015397585
1.4199999999999917,4.6912601802563145,-0.006357412746341328
1.4399999999999913,4.671722756801498,-0.003671975443452657
1.4599999999999909,4.6619734787935325,-0.00100161033786025
1.4799999999999904,4.661954511256812,0.0016518310292908266
1.49999999999999,4.671602173350052,0.0042870196505839335
1.5199999999999896,4.690847896936764,0.006902462307175271
1.5399999999999892,4.719616715304054,0.009495839566294063
1.5599999999999887,4.757823351332068,0.0120633534662596
1.5799999999999883,4.805365922294042,0.014599072300958308
1.5999999999999879,4.862117237845662,0.01709426422070274
1.6199999999999875,4.927913645559991,0.019536717696591554
1.639999999999987,5.002541382406503,0.02191005558857142
1.6599999999999866,5.085720430044324,0.024193061022758266
1.6799999999999862,5.1770859573572485,0.026359047883248585
1.6999999999999857,5.276167577032977,0.02837532659518274
1.7199999999999853,5.382366855845948,0.03020283667972832
1.739999999999985,5.494933810062745,0.031796040147989806
1.7599999999999845,5.612943491735748,0.03310319181149389
1.779999999999984,5.735274221559948,0.03406712005704713
1.7999999999999836,5.860589525405315,0.03462665872140612
1.8199999999999832,5.987326336664917,0.03471885975934564
1.8399999999999828,6.113692457483265,0.03428207868061624
1.8599999999999823,6.237676519233354,0.033259952039010346
1.879999999999982,6.357073610444965,0.03160617372569852
1.8999999999999815,6.469529203699857,0.029289826693474585
1.919999999999981,6.5726028891262445,0.026300852395401808
1.9399999999999806,6.663851655835633,0.02265506893623096
1.9599999999999802,6.7409301174159335,0.01839802126882816
1.9799999999999798,6.801702377569502,0.013606910513581918
1.9999999999999793,6.84435757327205,0.00838994739728606
2.019999999999979,6.867519043080918,0.002882728057286626
2.0399999999999787,6.870336105032702,-0.0027583770506130274
2.0599999999999783,6.852548030041972,-0.008365359233724768
2.079999999999978,6.814512124722945,-0.01376931821380562
2.0999999999999774,6.757191672301753,-0.018811581064306953
2.119999999999977,6.682104219509618,-0.023353848473062
2.1399999999999766,6.59123548043891,-0.027286169697439945
2.159999999999976,6.48692805531785,-0.0305319153051569
2.1799999999999757,6.371756534239551,-0.03304941607571387
2.1999999999999753,6.248401051988469,-0.03483044883985598
2.219999999999975,6.119530089907699,-0.035896166050809426
2.2399999999999745,5.987700746643752,-0.03629131520320219
2.259999999999974,5.8552814703299045,-0.03607765856812349
2.2799999999999736,5.724399008726555,-0.03532741092601974
2.299999999999973,5.596908593617735,-0.03411731862744433
